gene	diseaseName	score_hpo
BMP15	Arachnodactyly	1
BMP15	Hearing impairment	1
BMP15	Pulmonary fibrosis	1
BMP15	Primary amenorrhea	1
BMP15	Decreased fertility	1
BMP15	Reduced bone mineral density	1
FSHR	Microcephaly	1
FSHR	Polycystic ovaries	1
FSHR	Secondary amenorrhea	1
FSHR	Abnormality of metabolism/homeostasis	1
FSHR	Incoordination	1
FSHR	Short stature	1
FSHR	Arachnodactyly	1
FSHR	Hearing impairment	1
FSHR	Pulmonary fibrosis	1
FSHR	Primary amenorrhea	1
FSHR	Decreased fertility	1
FSHR	Reduced bone mineral density	1
ATP2C1	Skin ulcer	1
ATP2C1	Abnormality of the oral cavity	1
ATP2C1	Autosomal dominant inheritance	1
ATP2C1	Hyperkeratosis	1
ATP2C1	Abnormal blistering of the skin	1
ATP2C1	Erythema	1
ATP2C1	Acantholysis	1
PTEN	Lower limb asymmetry	1
PTEN	Ovarian neoplasm	1
PTEN	Neoplasm of the breast	1
PTEN	Macrocephaly	1
PTEN	Recurrent fractures	1
PTEN	Reduced bone mineral density	1
PTEN	Lymphangioma	1
PTEN	Talipes	1
PTEN	Venous insufficiency	1
PTEN	Arteriovenous malformation	1
PTEN	Congestive heart failure	1
PTEN	Hemiplegia/hemiparesis	1
PTEN	Neoplasm of the thyroid gland	1
PTEN	Visceral angiomatosis	1
PEX10	Decreased liver function	1
PEX10	Pes cavus	1
PEX10	Distal amyotrophy	1
PEX10	Hyporeflexia	1
PEX10	Visual impairment	1
PEX10	Dysarthria	1
PEX10	Impaired smooth pursuit	1
PEX10	Neonatal hypotonia	1
PEX10	Abnormality of the cerebral white matter	1
PEX10	Sensorineural hearing impairment	1
PEX10	Ataxia	1
PEX10	Cerebellar atrophy	1
PEX10	Intention tremor	1
PEX10	Nystagmus	1
PEX10	Autosomal recessive inheritance	1
PEX10	Dysmetric saccades	1
PEX10	Global developmental delay	1
PEX10	Retinal dystrophy	1
PEX10	Distal sensory impairment	1
TSG101	Heterogeneous	1
TSG101	Breast carcinoma	1
TSG101	Autosomal dominant inheritance	1
KRAS	Heterogeneous	1
KRAS	Breast carcinoma	1
KRAS	Autosomal dominant inheritance	1
TP53	Heterogeneous	1
TP53	Breast carcinoma	1
TP53	Autosomal dominant inheritance	1
BRIP1	Heterogeneous	1
BRIP1	Breast carcinoma	1
BRIP1	Autosomal dominant inheritance	1
PIK3CA	Heterogeneous	1
PIK3CA	Breast carcinoma	1
PIK3CA	Autosomal dominant inheritance	1
SLC22A18	Heterogeneous	1
SLC22A18	Breast carcinoma	1
SLC22A18	Autosomal dominant inheritance	1
RB1CC1	Heterogeneous	1
RB1CC1	Breast carcinoma	1
RB1CC1	Autosomal dominant inheritance	1
PPM1D	Heterogeneous	1
PPM1D	Breast carcinoma	1
PPM1D	Autosomal dominant inheritance	1
AKT1	Heterogeneous	1
AKT1	Breast carcinoma	1
AKT1	Autosomal dominant inheritance	1
NPHP1	Cerebellar vermis hypoplasia	1
NPHP1	Nystagmus	1
NPHP1	Molar tooth sign on MRI	1
NPHP1	Oculomotor apraxia	1
NPHP1	Cognitive impairment	1
NPHP1	Elongated superior cerebellar peduncle	1
NPHP1	Thickened superior cerebellar peduncle	1
NPHP1	Renal insufficiency	1
NPHP1	Ataxia	1
NPHP1	Muscular hypotonia	1
NPHP1	Nephronophthisis	1
NPHP1	Hypometric saccades	1
NPHP1	Autosomal recessive inheritance	1
NPHP1	Delayed gross motor development	1
MYH9	Proteinuria	1
MYH9	Thrombocytopenia	1
MYH9	Menorrhagia	1
MYH9	Giant platelets	1
MYH9	Nephritis	1
MYH9	High-frequency sensorineural hearing impairment	1
MYH9	Stage 5 chronic kidney disease	1
MYH9	Autosomal dominant inheritance	1
MYH9	Neutrophil inclusion bodies	1
MYH9	Hematuria	1
MYH9	Abnormal bleeding	1
MYH9	Congenital cataract	1
MYH9	Bruising susceptibility	1
MYH9	Prolonged bleeding time	1
KRT71	Hypotrichosis	1
KRT71	Woolly hair	1
FLT4	Capillary hemangiomas	1
FLT4	Autosomal dominant inheritance	1
KDR	Capillary hemangiomas	1
KDR	Autosomal dominant inheritance	1
DFNB31	Rod-cone dystrophy	1
DFNB31	Hearing impairment	1
DFNB31	Autosomal recessive inheritance	1
C1QTNF5	Adult-onset night blindness	1
C1QTNF5	Autosomal dominant inheritance	1
C1QTNF5	Rod-cone dystrophy	1
C1QTNF5	Visual loss	1
C1QTNF5	Retinal degeneration	1
C1QTNF5	Scotoma	1
POU3F4	Conductive hearing impairment	1
POU3F4	X-linked recessive inheritance	1
POU3F4	Stapes ankylosis	1
POU3F4	Dilatated internal auditory canal	1
POU3F4	Progressive sensorineural hearing impairment	1
LPIN1	Acute kidney injury	1
LPIN1	Myalgia	1
LPIN1	Myoglobinuria	1
LPIN1	Areflexia	1
LPIN1	Fever	1
LPIN1	Hyperkalemia	1
LPIN1	Autosomal recessive inheritance	1
LPIN1	Muscle weakness	1
LPIN1	Hyporeflexia	1
LPIN1	Elevated serum creatine phosphokinase	1
LPIN1	Acute rhabdomyolysis	1
EPCAM	Hereditary nonpolyposis colorectal carcinoma	1
DEPDC5	Seizures	1
DEPDC5	Incomplete penetrance	1
DEPDC5	Autistic behavior	1
DEPDC5	Intellectual disability	1
DEPDC5	Autosomal dominant inheritance	1
RDH11	Widely spaced teeth	1
RDH11	Global developmental delay	1
RDH11	Short stature	1
RDH11	Retinal dystrophy	1
RDH11	Dental malocclusion	1
RDH11	Upslanted palpebral fissure	1
RDH11	Malar flattening	1
EPCAM	Failure to thrive	1
EPCAM	Intractable diarrhea	1
EPCAM	Arthritis	1
EPCAM	Villous atrophy	1
EPCAM	Small for gestational age	1
EPCAM	Autosomal recessive inheritance	1
SIX1	Preauricular pit	1
SIX1	Sensorineural hearing impairment	1
SIX1	Autosomal dominant inheritance	1
SIX1	Conductive hearing impairment	1
PLA2G6	Optic atrophy	1
PLA2G6	Nystagmus	1
PLA2G6	Developmental regression	1
PLA2G6	Muscular hypotonia	1
PLA2G6	Visual impairment	1
PLA2G6	Seizures	1
PLA2G6	Decreased body weight	1
MPZ	Peripheral hypomyelination	1
MPZ	Neonatal hypotonia	1
MPZ	Decreased motor nerve conduction velocity	1
MPZ	Areflexia	1
MPZ	Peripheral neuropathy	1
MPZ	Distal muscle weakness	1
MPZ	Upper limb muscle weakness	1
MPZ	Autosomal dominant inheritance	1
MPZ	Onion bulb formation	1
MPZ	Congenital onset	1
MPZ	Distal amyotrophy	1
MPZ	Autosomal recessive inheritance	1
MPZ	Motor delay	1
MPZ	Abnormality of the cranial nerves	1
EGR2	Peripheral hypomyelination	1
EGR2	Neonatal hypotonia	1
EGR2	Decreased motor nerve conduction velocity	1
EGR2	Areflexia	1
EGR2	Peripheral neuropathy	1
EGR2	Distal muscle weakness	1
EGR2	Upper limb muscle weakness	1
EGR2	Autosomal dominant inheritance	1
EGR2	Onion bulb formation	1
EGR2	Congenital onset	1
EGR2	Distal amyotrophy	1
EGR2	Autosomal recessive inheritance	1
EGR2	Motor delay	1
EGR2	Abnormality of the cranial nerves	1
WT1	Male pseudohermaphroditism	1
WT1	Proteinuria	1
WT1	Ambiguous genitalia, male	1
WT1	Focal segmental glomerulosclerosis	1
WT1	Nephroblastoma (Wilms tumor)	1
WT1	Nephrotic syndrome	1
WT1	Diffuse mesangial sclerosis	1
WT1	Nephropathy	1
WT1	Gonadal dysgenesis	1
WT1	Congenital diaphragmatic hernia	1
WT1	Gonadal tissue inappropriate for external genitalia or chromosomal sex	1
WT1	Somatic mutation	1
WT1	Autosomal dominant inheritance	1
WT1	Hypertension	1
WT1	Ovarian gonadoblastoma	1
WT1	Stage 5 chronic kidney disease	1
WT1	Ambiguous genitalia, female	1
WT1	True hermaphroditism	1
SLC6A8	Infantile onset	1
SLC6A8	Narrow face	1
SLC6A8	Microcephaly	1
SLC6A8	Seizures	1
SLC6A8	Poor hand-eye coordination	1
SLC6A8	Malar flattening	1
SLC6A8	Myopathic facies	1
SLC6A8	Cognitive impairment	1
SLC6A8	Feeding difficulties in infancy	1
SLC6A8	Autism	1
SLC6A8	Aganglionic megacolon	1
SLC6A8	Short stature	1
SLC6A8	Hypoplasia of the corpus callosum	1
SLC6A8	Tall stature	1
SLC6A8	Abnormality of metabolism/homeostasis	1
SLC6A8	Delayed speech and language development	1
SLC6A8	Intestinal obstruction	1
SLC6A8	Impaired social interactions	1
SLC6A8	Hypertonia	1
SLC6A8	Delayed myelination	1
SLC6A8	Abnormality of movement	1
SLC6A8	Mask-like facies	1
SLC6A8	Stereotypic behavior	1
SLC6A8	Global developmental delay	1
SLC6A8	Exotropia	1
SLC6A8	Pes cavus	1
SLC6A8	Neonatal hypotonia	1
SLC6A8	Neurological speech impairment	1
SLC6A8	Ptosis	1
SLC6A8	Incoordination	1
SLC6A8	Hypermetropia	1
SLC6A8	Muscular hypotonia	1
SLC6A8	Hypoplasia of midface	1
SLC6A8	X-linked recessive inheritance	1
SLC6A8	Constipation	1
SLC6A8	Joint hypermobility	1
SLC6A8	Dystonia	1
SLC6A8	Failure to thrive	1
SLC6A8	Open mouth	1
SLC6A8	Decreased body weight	1
SLC6A8	Hypoplasia of the zygomatic bone	1
SLC6A8	Long face	1
SLC6A8	Ileus	1
SLC6A8	Spasticity	1
SLC6A8	Gait disturbance	1
SLC6A8	Mandibular prognathia	1
SLC6A8	Aggressive behavior	1
SLC6A8	Motor delay	1
SLC6A8	Broad forehead	1
SLC6A8	Vomiting	1
SLC6A8	Underfolded superior helices	1
SLC6A8	Intellectual disability	1
SLC6A8	Attention deficit hyperactivity disorder	1
SLC6A8	Cutis laxa	1
RAD51C	Anal atresia	1
RAD51C	Hypoplasia of the radius	1
RAD51C	External genital hypoplasia	1
RAD51C	Absent thumb	1
RAD51C	Cryptorchidism	1
RAD51C	Renal cyst	1
RAD51C	Autosomal recessive inheritance	1
RAD51C	Hydronephrosis	1
RAD51C	Abnormality of cardiovascular system morphology	1
RAD51C	Stage 5 chronic kidney disease	1
RAD51C	Short thumb	1
RAD51C	Short stature	1
CRTAP	Delayed cranial suture closure	1
CRTAP	Wormian bones	1
CRTAP	Long philtrum	1
CRTAP	Proptosis	1
CRTAP	Rhizomelia	1
CRTAP	Blue sclerae	1
CRTAP	Bowing of the legs	1
CRTAP	Externally rotated/abducted legs	1
CRTAP	Multiple prenatal fractures	1
CRTAP	Autosomal recessive inheritance	1
CRTAP	Recurrent fractures	1
CRTAP	Osteopenia	1
CRTAP	Protrusio acetabuli	1
CRTAP	Crumpled long bones	1
CRTAP	Pectus excavatum	1
CRTAP	Round face	1
CRTAP	Scoliosis	1
CRTAP	Wide cranial sutures	1
CRTAP	Wide anterior fontanel	1
CRTAP	Absent pulmonary artery	1
CRTAP	Hydronephrosis	1
CRTAP	Decreased calvarial ossification	1
CRTAP	Narrow chest	1
CRTAP	Coxa vara	1
CRTAP	Vertebral compression fractures	1
CRTAP	Micromelia	1
CRTAP	Multiple rib fractures	1
CRTAP	Death in infancy	1
CRTAP	Hypoplastic pulmonary veins	1
CRTAP	Breech presentation	1
CALM2	Cardiac arrest	1
CALM2	Bradycardia	1
MPZ	Upper limb muscle weakness	1
MPZ	Axonal degeneration/regeneration	1
MPZ	Segmental peripheral demyelination/remyelination	1
MPZ	Distal sensory impairment	1
MPZ	Areflexia	1
MPZ	Distal muscle weakness	1
MPZ	Autosomal dominant inheritance	1
MPZ	Hyporeflexia	1
MPZ	Distal amyotrophy	1
CCND2	Macrocephaly	1
CCND2	Megalencephaly	1
CCND2	Ventriculomegaly	1
CCND2	Polymicrogyria	1
CCND2	Prominent forehead	1
CCND2	Hydrocephalus	1
CCND2	Postaxial hand polydactyly	1
CCND2	Global developmental delay	1
IRF6	Ankyloblepharon	1
IRF6	Cleft palate	1
IRF6	Pyramidal skinfold extending from the base to the top of the nails	1
IRF6	Dementia	1
IRF6	Talipes	1
IRF6	Popliteal pterygium	1
IRF6	Cryptorchidism	1
IRF6	Ambiguous genitalia	1
IRF6	Micrognathia	1
IRF6	Hypertrichosis	1
IRF6	Abnormality of the palpebral fissures	1
IRF6	Talipes equinovarus	1
IRF6	Intercrural pterygium	1
IRF6	Cognitive impairment	1
IRF6	Fibrous syngnathia	1
IRF6	Cleft upper lip	1
IRF6	Choanal atresia	1
IRF6	Hypoplasia of the uterus	1
IRF6	Scoliosis	1
IRF6	Scrotal hypoplasia	1
IRF6	Lower lip pit	1
IRF6	Lip pit	1
IRF6	Non-midline cleft lip	1
IRF6	Spina bifida occulta	1
IRF6	Abnormality of the toenails	1
IRF6	Autosomal dominant inheritance	1
IRF6	Limitation of joint mobility	1
IRF6	Abnormality of the ribs	1
IRF6	Hypoplastic labia majora	1
IRF6	Abnormality of female external genitalia	1
IRF6	Finger syndactyly	1
IRF6	Split hand	1
IRF6	Toe syndactyly	1
IRF6	Cutaneous finger syndactyly	1
IRF6	Thin vermilion border	1
IRF6	Bifid scrotum	1
IRF6	Hypoplasia of the vagina	1
POMT2	Macroglossia	1
POMT2	Scoliosis	1
POMT2	Hyporeflexia	1
POMT2	Open mouth	1
POMT2	Cryptorchidism	1
POMT2	Congenital muscular dystrophy	1
POMT2	Facial palsy	1
POMT2	Microcephaly	1
POMT2	Hypoplasia of the corpus callosum	1
POMT2	Cerebellar hypoplasia	1
POMT2	Hyperlordosis	1
POMT2	Hip dislocation	1
POMT2	Ventriculomegaly	1
POMT2	Cerebral cortical atrophy	1
POMT2	Intellectual disability	1
POMT2	Respiratory insufficiency	1
POMT2	Myopia	1
POMT2	Generalized muscle weakness	1
POMT2	Micropenis	1
POMT2	Elevated serum creatine phosphokinase	1
POMT2	Strabismus	1
POMT2	Flexion contracture	1
POMT2	Pigmentary retinopathy	1
POMT2	Areflexia	1
POMT2	Left ventricular hypertrophy	1
POMT2	Proximal muscle weakness	1
POMT2	Motor delay	1
POMT2	Autosomal recessive inheritance	1
POMT2	Muscular hypotonia	1
SLC2A1	EEG abnormality	1
SLC2A1	Dyskinesia	1
SLC2A1	Cerebral atrophy	1
SLC2A1	Choreoathetosis	1
SLC2A1	Incomplete penetrance	1
SLC2A1	Global developmental delay	1
SLC2A1	Dystonia	1
SLC2A1	Irritability	1
SLC2A1	Hypoglycorrhachia	1
SLC2A1	Ataxia	1
SLC2A1	Cognitive impairment	1
SLC2A1	Migraine	1
SLC2A1	Autosomal dominant inheritance	1
SLC2A1	Reticulocytosis	1
SALL2	Visual impairment	1
SALL2	Esotropia	1
SALL2	Coloboma	1
SALL2	Lens subluxation	1
SALL2	Exotropia	1
SALL2	Reduced visual acuity	1
EFTUD2	Trigonocephaly	1
EFTUD2	Upslanted palpebral fissure	1
EFTUD2	Malar flattening	1
EFTUD2	Preaxial hand polydactyly	1
EFTUD2	Anteverted nares	1
EFTUD2	Microcephaly	1
EFTUD2	Seizures	1
EFTUD2	Abnormality of the tragus	1
EFTUD2	Short stature	1
EFTUD2	Short nose	1
EFTUD2	Overfolded helix	1
EFTUD2	Downslanted palpebral fissures	1
EFTUD2	Preauricular skin tag	1
EFTUD2	Feeding difficulties in infancy	1
EFTUD2	Choanal atresia	1
EFTUD2	Conductive hearing impairment	1
EFTUD2	Global developmental delay	1
EFTUD2	Esophageal atresia	1
EFTUD2	Microtia	1
EFTUD2	Proximal placement of thumb	1
EFTUD2	Atresia of the external auditory canal	1
EFTUD2	Cleft palate	1
EFTUD2	Delayed speech and language development	1
EFTUD2	Autosomal recessive inheritance	1
EFTUD2	Telecanthus	1
EFTUD2	Mandibulofacial dysostosis	1
EFTUD2	Hypoplasia of midface	1
EFTUD2	Cognitive impairment	1
EFTUD2	Trismus	1
EFTUD2	Ventricular septal defect	1
EFTUD2	Atria septal defect	1
EFTUD2	Large earlobe	1
EFTUD2	Low-set ears	1
EFTUD2	Deep philtrum	1
EFTUD2	Epicanthus	1
EFTUD2	Autosomal dominant inheritance	1
EFTUD2	Abnormality of the antihelix	1
EFTUD2	Low-set, posteriorly rotated ears	1
EFTUD2	Respiratory difficulties	1
EFTUD2	Sensorineural hearing impairment	1
EFTUD2	Slender finger	1
EFTUD2	Micrognathia	1
EFTUD2	Neurological speech impairment	1
WDR35	Renal cyst	1
WDR35	Polycystic kidney dysplasia	1
WDR35	Thoracic dysplasia	1
WDR35	Short ribs	1
WDR35	Short long bone	1
WDR35	Cystic hygroma	1
WDR35	Autosomal recessive inheritance	1
WDR35	Pulmonary hypoplasia	1
WDR35	Hydrops fetalis	1
WDR35	Syndactyly	1
WDR35	Narrow chest	1
WDR35	Hypoplastic scapulae	1
WDR35	Polydactyly	1
WDR35	Postaxial polydactyly	1
WDR35	Hypospadias	1
WDR35	Bowing of the long bones	1
TRPV4	Spinal muscular atrophy	1
TRPV4	Pes planus	1
TRPV4	Autosomal dominant inheritance	1
TRPV4	Distal muscle weakness	1
TRPV4	Hip contracture	1
TRPV4	Elevated serum creatine phosphokinase	1
TRPV4	Nonprogressive	1
TRPV4	Hyporeflexia	1
TRPV4	Elbow flexion contracture	1
TRPV4	Incomplete penetrance	1
TRPV4	Decreased body weight	1
TRPV4	Hyperlordosis	1
TRPV4	Decreased fetal movement	1
TRPV4	Proximal lower limb amyotrophy	1
TRPV4	Areflexia	1
TRPV4	Variable expressivity	1
TRPV4	Scoliosis	1
TRPV4	Arthrogryposis multiplex congenita	1
TRPV4	Nonprogressive muscular atrophy	1
TRPV4	Limitation of joint mobility	1
TRPV4	Muscular hypotonia	1
TRPV4	Knee flexion contracture	1
TRPV4	Talipes equinovarus	1
TRPV4	Kyphosis	1
TRPV4	Distal amyotrophy	1
KIF7	Prominent occiput	1
KIF7	Pulmonary valve defects	1
KIF7	Abnormality of the pinna	1
KIF7	Triphalangeal thumb	1
KIF7	Aplasia/Hypoplasia of the cerebellum	1
KIF7	Aplasia/Hypoplasia of the corpus callosum	1
KIF7	Generalized hypotonia	1
KIF7	Failure to thrive	1
KIF7	Autosomal recessive inheritance	1
KIF7	Postaxial hand polydactyly	1
KIF7	Toe syndactyly	1
KIF7	Autosomal dominant inheritance	1
KIF7	Abnormality of the cardiac septa	1
KIF7	Macrocephaly	1
KIF7	Optic atrophy	1
KIF7	Intellectual disability, severe	1
KIF7	Hypertelorism	1
KIF7	Phenotypic variability	1
KIF7	Postnatal growth retardation	1
KIF7	Agenesis of corpus callosum	1
KIF7	Hypospadias	1
KIF7	Downslanted palpebral fissures	1
KIF7	Congenital diaphragmatic hernia	1
KIF7	Broad forehead	1
KIF7	Preauricular skin tag	1
KIF7	Brachydactyly syndrome	1
KIF7	Duplication of phalanx of hallux	1
KIF7	Cognitive impairment	1
KIF7	Hernia of the abdominal wall	1
KIF7	Seizures	1
KIF7	High palate	1
KIF7	Heterogeneous	1
KIF7	Preaxial foot polydactyly	1
KIF7	Frontal bossing	1
KIF7	Growth delay	1
KIF7	Microretrognathia	1
KIF7	Sloping forehead	1
KIF7	Anal atresia	1
KIF7	Short philtrum	1
KIF7	Long philtrum	1
KIF7	Epicanthus	1
KIF7	Duplication of thumb phalanx	1
KIF7	Smooth philtrum	1
KIF7	Bifid distal phalanx of the thumb	1
KIF7	Preaxial hand polydactyly	1
KIF7	Hypoplasia of teeth	1
KIF7	Short nose	1
KIF7	Triangular mouth	1
KIF7	Intellectual disability	1
KIF7	Cleft palate	1
KIF7	Thin vermilion border	1
KIF7	Prominent forehead	1
KIF7	Tapered finger	1
KIF7	Wide anterior fontanel	1
KIF7	Inguinal hernia	1
KIF7	Wide nasal bridge	1
KIF7	Abnormality of the clavicle	1
KIF7	Posteriorly rotated ears	1
KIF7	Coloboma	1
KIF7	Displacement of the external urethral meatus	1
KIF7	Abnormality of cardiovascular system morphology	1
KIF7	Strabismus	1
KIF7	Cleft upper lip	1
KIF7	Rectovaginal fistula	1
KIF7	Finger syndactyly	1
KIF7	Intracranial cystic lesion	1
KIF7	Dandy-Walker malformation	1
KIF7	Clinodactyly of the 5th finger	1
KIF7	Open mouth	1
KIF7	Postaxial foot polydactyly	1
KIF7	Cryptorchidism	1
KIF7	Nystagmus	1
KIF7	Tall stature	1
KIF7	Micropenis	1
KIF7	Hypopigmentation of the fundus	1
KIF7	Abnormality of the fontanelles or cranial sutures	1
KIF7	Sensorineural hearing impairment	1
KIF7	Umbilical hernia	1
KIF7	Hearing impairment	1
DHH	Gonadoblastoma	1
DHH	Heterogeneous	1
DHH	Gonadal dysgenesis, male	1
DHH	Primary amenorrhea	1
DHH	Hypoplasia of the fallopian tube	1
DHH	Streak ovary	1
DHH	Abnormality of the epididymis	1
DHH	Sex reversal	1
DHH	Autosomal recessive inheritance	1
DHH	Hypoplasia of the uterus	1
SCN5A	Tricuspid regurgitation	1
SCN5A	Paroxysmal atrial fibrillation	1
SCN5A	Paroxysmal atrial tachycardia	1
SCN5A	Autosomal dominant inheritance	1
SCN5A	Atrial flutter	1
SCN5A	Left ventricular hypertrophy	1
UBA1	Limitation of joint mobility	1
UBA1	Strabismus	1
UBA1	Areflexia	1
UBA1	Arthrogryposis multiplex congenita	1
UBA1	Long philtrum	1
UBA1	Myopathy	1
UBA1	Facial palsy	1
UBA1	Multiple joint contractures	1
UBA1	Degeneration of anterior horn cells	1
UBA1	X-linked recessive inheritance	1
UBA1	Myopathic facies	1
UBA1	Inguinal hernia	1
UBA1	Abnormality of the fingernails	1
UBA1	Abnormality of metabolism/homeostasis	1
UBA1	Tongue fasciculations	1
UBA1	Abnormality of the nipple	1
UBA1	Hypospadias	1
UBA1	Muscular hypotonia	1
UBA1	Gait disturbance	1
UBA1	Narrow chest	1
UBA1	Camptodactyly of finger	1
UBA1	Cryptorchidism	1
UBA1	Seizures	1
UBA1	Ptosis	1
UBA1	Adducted thumb	1
UBA1	Scoliosis	1
UBA1	Severe muscular hypotonia	1
UBA1	Hypoplasia of penis	1
UBA1	Short neck	1
UBA1	Proximal placement of thumb	1
UBA1	Open mouth	1
UBA1	Single transverse palmar crease	1
UBA1	Kyphosis	1
UBA1	Micropenis	1
UBA1	Micrognathia	1
UBA1	Respiratory insufficiency due to muscle weakness	1
UBA1	Decreased fetal movement	1
UBA1	Spinal muscular atrophy	1
UBA1	Cognitive impairment	1
UBA1	Thickened nuchal skin fold	1
UBA1	Macrotia	1
UBA1	Short nose	1
UBA1	Dolichocephaly	1
UBA1	Sacrococcygeal pilonidal abnormality	1
NOTCH2	Patent ductus arteriosus	1
NOTCH2	Migraine	1
NOTCH2	Hepatomegaly	1
NOTCH2	Skin ulcer	1
NOTCH2	Joint hypermobility	1
NOTCH2	Bone pain	1
NOTCH2	Dolichocephaly	1
NOTCH2	Low-set, posteriorly rotated ears	1
NOTCH2	Downturned corners of mouth	1
NOTCH2	Peripheral neuropathy	1
NOTCH2	Full cheeks	1
NOTCH2	Wormian bones	1
NOTCH2	Wide nasal bridge	1
NOTCH2	Pectus carinatum	1
NOTCH2	Neurological speech impairment	1
NOTCH2	Thick eyebrow	1
NOTCH2	Coarse facial features	1
NOTCH2	Iris coloboma	1
NOTCH2	Polycystic kidney dysplasia	1
NOTCH2	Micrognathia	1
NOTCH2	Abnormality of the voice	1
NOTCH2	Recurrent fractures	1
NOTCH2	Ventricular septal defect	1
NOTCH2	Patellar dislocation	1
NOTCH2	Narrow mouth	1
NOTCH2	Reduced bone mineral density	1
NOTCH2	Abnormality of frontal sinus	1
NOTCH2	Kyphosis	1
NOTCH2	Hearing impairment	1
NOTCH2	Downslanted palpebral fissures	1
NOTCH2	Synophrys	1
NOTCH2	Dental malocclusion	1
NOTCH2	Periodontitis	1
NOTCH2	Thickened skin	1
NOTCH2	Short neck	1
NOTCH2	Decreased skull ossification	1
NOTCH2	Osteolysis	1
NOTCH2	Hypertelorism	1
NOTCH2	Long philtrum	1
NOTCH2	Displacement of the external urethral meatus	1
NOTCH2	Craniofacial hyperostosis	1
NOTCH2	Syringomyelia	1
NOTCH2	Macrocephaly	1
NOTCH2	Mitral stenosis	1
NOTCH2	Anteverted nares	1
NOTCH2	Coarse hair	1
NOTCH2	Cataract	1
NOTCH2	Myopia	1
NOTCH2	Short toe	1
NOTCH2	Abnormal form of the vertebral bodies	1
NOTCH2	Cleft palate	1
NOTCH2	Abnormality of the aortic valve	1
NOTCH2	Low anterior hairline	1
NOTCH2	Thin vermilion border	1
NOTCH2	Dry skin	1
NOTCH2	Clubbing of toes	1
NOTCH2	Umbilical hernia	1
NOTCH2	Abnormality of the fingernails	1
NOTCH2	Bowing of the long bones	1
NOTCH2	Arthralgia	1
NOTCH2	Short distal phalanx of finger	1
NOTCH2	Scoliosis	1
NOTCH2	Brachydactyly syndrome	1
NOTCH2	Prominent occiput	1
NOTCH2	Intestinal malrotation	1
NOTCH2	Recurrent respiratory infections	1
NOTCH2	Arnold-Chiari malformation	1
NOTCH2	Aplasia/Hypoplasia of the distal phalanges of the toes	1
NOTCH2	Hypoplasia of the zygomatic bone	1
NOTCH2	Telecanthus	1
NOTCH2	Splenomegaly	1
NOTCH2	Hydrocephalus	1
LRP2	Chorioretinal coloboma	1
LRP2	Diaphragmatic eventration	1
LRP2	High anterior hairline	1
LRP2	Severe Myopia	1
LRP2	Low-set ears	1
LRP2	Posteriorly rotated ears	1
LRP2	Low-molecular-weight proteinuria	1
LRP2	Downslanted palpebral fissures	1
LRP2	Seizures	1
LRP2	Depressed nasal bridge	1
LRP2	Omphalocele	1
LRP2	Proteinuria	1
LRP2	Short nose	1
LRP2	Hypertelorism	1
LRP2	Intestinal malrotation	1
LRP2	Non-acidotic proximal tubulopathy	1
LRP2	Ventricular septal defect	1
LRP2	Hypoplasia of the iris	1
LRP2	Sensorineural hearing impairment	1
LRP2	Proptosis	1
LRP2	Iris coloboma	1
LRP2	Cognitive impairment	1
LRP2	Aplasia/Hypoplasia of the corpus callosum	1
LRP2	Malar flattening	1
LRP2	Broad forehead	1
LRP2	Autosomal recessive inheritance	1
LRP2	Congenital diaphragmatic hernia	1
LRP2	Macrocephaly	1
LRP2	Hypoplasia of midface	1
LRP2	Infra-orbital crease	1
LRP2	Myopia	1
LRP2	Broad nasal tip	1
LRP2	Wide anterior fontanel	1
LRP2	Umbilical hernia	1
LRP2	Low-set, posteriorly rotated ears	1
LRP2	Bicornuate uterus	1
LRP2	Abnormality of female internal genitalia	1
LRP2	Retinal detachment	1
LRP2	Progressive visual loss	1
LRP2	Visual impairment	1
LRP2	Global developmental delay	1
LRP2	Partial agenesis of the corpus callosum	1
LRP2	Abnormality of the fontanelles or cranial sutures	1
LRP2	Cataract	1
LRP2	Retinal dystrophy	1
FGF20	Redundant skin	1
FGF20	Autosomal recessive inheritance	1
FGF20	Pulmonary hypoplasia	1
FGF20	Potter facies	1
RFXANK	Recurrent lower respiratory tract infections	1
